file,word,context,suggestions,confidence,rule_id
2016-07-23-cfd-support-rasprostranyayut-v-kachestve-u.md:body,рефернсных,"Тело Ахмеда в первый раз было представлено в 1984 году в статье S.R. Ahmed, G. Ramm, Some Salient Fe",референтных | референтный | референтные | референтным,LOW,SPELLING
2016-07-23-cfd-support-rasprostranyayut-v-kachestve-u.md:body,паостновку,"Тело Ахмеда в первый раз было представлено в 1984 году в статье S.R. Ahmed, G. Ramm, Some Salient Fe",постановку | постановка | постановке | постановки,LOW,SPELLING
2016-07-23-gigant-dassault-systèmes-izvestnyy-izn.md:body,радофизических,"Теперь, всего за €220, они приобрели немецкую компанию  (Computer Simulation Technology) - одного из",радиофизических | радиофизические | радиофизический | радиофизическим,LOW,SPELLING
2016-07-24-pochti-u-kazhdogo-seychas-kompyutery-na-baz.md:body,сертифицировали,"Intel объявил о том, что для они сертифицировали для проектироания 10 манометрового техпроцесса прог",стратифицировали | сертифицирован | верифицировали | ректифицировали | сертифицирована,LOW,SPELLING
2016-07-24-pochti-u-kazhdogo-seychas-kompyutery-na-baz.md:body,проектироания,"Intel объявил о том, что для они сертифицировали для проектироания 10 манометрового техпроцесса прог",проектирования | проектированию | проектирование | проектировании,LOW,SPELLING
2016-07-24-pochti-u-kazhdogo-seychas-kompyutery-na-baz.md:body,техпроцесса,"Intel объявил о том, что для они сертифицировали для проектироания 10 манометрового техпроцесса прог",тех процесса | тех-процесса,LOW,SPELLING
2016-07-24-pochti-u-kazhdogo-seychas-kompyutery-na-baz.md:body,програмное,"Intel объявил о том, что для они сертифицировали для проектироания 10 манометрового техпроцесса прог",программное | программно | преогромное | программною | программной,LOW,SPELLING
2016-07-24-pochti-u-kazhdogo-seychas-kompyutery-na-baz.md:body,10nm,"Intel объявил о том, что для они сертифицировали для проектироания 10 манометрового техпроцесса прог",а | и | к | о | я,LOW,SPELLING
2016-07-24-sovsem-nedavno-nimbix-odin-iz-samyh-kr.md:title,ресурсво,Совсем недавно  (один из самых крутых владельцев облачных ресурсво для численного моделирования физи,ресурсов | ресурс во | ресурс-во | ресурсом | ресурс,LOW,SPELLING
2016-07-24-sovsem-nedavno-nimbix-odin-iz-samyh-kr.md:title,повился,Совсем недавно  (один из самых крутых владельцев облачных ресурсво для численного моделирования физи,появился | ловился | побился | полился | повелся,LOW,SPELLING
2016-07-25-obachnyy-cad-onshape-nachal-podderzhku-s.md:title,Обачный,Обачный   начал поддержку  с очень правильных шагов.,Облачный | Обычный | Юбочный,LOW,SPELLING
2016-07-25-obachnyy-cad-onshape-nachal-podderzhku-s.md:body,разарботки,"Они воспользовались технологиями  - той самой супер разарботки, на основе которой сделан  движок  . ",разработки | разработка | разработке | разработку,LOW,SPELLING
